time,open,high,low,close,volume
2026-01-07 03:30:00+00:00,1.16987,1.16997,1.16984,1.16994,204
2026-01-07 03:35:00+00:00,1.16995,1.16999,1.16988,1.16998,144
2026-01-07 03:40:00+00:00,1.16996,1.16998,1.16982,1.16984,113
2026-01-07 03:45:00+00:00,1.16983,1.16993,1.16979,1.16987,124
2026-01-07 03:50:00+00:00,1.16988,1.16997,1.16982,1.16994,227
2026-01-07 03:55:00+00:00,1.16993,1.16996,1.16984,1.16986,223
2026-01-07 04:00:00+00:00,1.16987,1.1701,1.16986,1.17009,265
2026-01-07 04:05:00+00:00,1.1701,1.17021,1.17003,1.1702,356
2026-01-07 04:10:00+00:00,1.1702,1.17022,1.16997,1.16998,339
2026-01-07 04:15:00+00:00,1.16999,1.17,1.16968,1.16972,370
2026-01-07 04:20:00+00:00,1.16974,1.1698,1.16958,1.16964,464
2026-01-07 04:25:00+00:00,1.16964,1.16966,1.16948,1.16951,447
2026-01-07 04:30:00+00:00,1.1695,1.16964,1.16938,1.16941,320
2026-01-07 04:35:00+00:00,1.16942,1.1696,1.16939,1.16954,191
2026-01-07 04:40:00+00:00,1.16954,1.16971,1.16954,1.16966,186
2026-01-07 04:45:00+00:00,1.16966,1.1697,1.1696,1.16962,209
2026-01-07 04:50:00+00:00,1.16962,1.16965,1.16931,1.16934,371
2026-01-07 04:55:00+00:00,1.16934,1.16935,1.1691,1.16912,227
2026-01-07 05:00:00+00:00,1.16912,1.1694,1.16909,1.16938,287
2026-01-07 05:05:00+00:00,1.16938,1.16938,1.16913,1.16924,293
2026-01-07 05:10:00+00:00,1.16923,1.16924,1.16912,1.16921,254
2026-01-07 05:15:00+00:00,1.16922,1.16932,1.16921,1.16924,123
2026-01-07 05:20:00+00:00,1.16924,1.1694,1.16922,1.16923,214
2026-01-07 05:25:00+00:00,1.16922,1.16928,1.16921,1.16928,208
2026-01-07 05:30:00+00:00,1.16926,1.16928,1.16912,1.16926,239
2026-01-07 05:35:00+00:00,1.16926,1.16935,1.16918,1.16925,245
2026-01-07 05:40:00+00:00,1.16926,1.16931,1.16912,1.16915,312
2026-01-07 05:45:00+00:00,1.16914,1.16922,1.16911,1.16919,297
2026-01-07 05:50:00+00:00,1.1692,1.16932,1.16916,1.16932,271
2026-01-07 05:55:00+00:00,1.16932,1.16944,1.16927,1.16931,255
2026-01-07 06:00:00+00:00,1.16932,1.1694,1.16926,1.16932,243
2026-01-07 06:05:00+00:00,1.16932,1.16936,1.16926,1.16928,193
2026-01-07 06:10:00+00:00,1.16929,1.16932,1.16922,1.1693,192
2026-01-07 06:15:00+00:00,1.1693,1.16935,1.16927,1.16928,165
2026-01-07 06:20:00+00:00,1.16928,1.16941,1.16928,1.1694,242
2026-01-07 06:25:00+00:00,1.1694,1.16954,1.16932,1.16954,239
2026-01-07 06:30:00+00:00,1.16954,1.1696,1.16931,1.16937,262
2026-01-07 06:35:00+00:00,1.16936,1.16954,1.16934,1.16948,293
2026-01-07 06:40:00+00:00,1.16948,1.16959,1.16942,1.16942,208
2026-01-07 06:45:00+00:00,1.16943,1.16955,1.16939,1.16954,213
2026-01-07 06:50:00+00:00,1.16954,1.16998,1.16952,1.1699,348
2026-01-07 06:55:00+00:00,1.16988,1.16988,1.16965,1.16976,269
2026-01-07 07:00:00+00:00,1.16976,1.16982,1.16955,1.16981,377
2026-01-07 07:05:00+00:00,1.1698,1.1698,1.16958,1.16978,417
2026-01-07 07:10:00+00:00,1.16979,1.1699,1.16948,1.16948,316
2026-01-07 07:15:00+00:00,1.16946,1.16946,1.16912,1.16926,314
2026-01-07 07:20:00+00:00,1.16925,1.16939,1.16908,1.16914,323
2026-01-07 07:25:00+00:00,1.16914,1.16918,1.16907,1.1691,297
2026-01-07 07:30:00+00:00,1.1691,1.1691,1.16854,1.16864,573
2026-01-07 07:35:00+00:00,1.16865,1.16872,1.16818,1.16828,528
2026-01-07 07:40:00+00:00,1.16827,1.16872,1.16817,1.16872,595
2026-01-07 07:45:00+00:00,1.1687,1.16875,1.16803,1.16816,483
2026-01-07 07:50:00+00:00,1.16816,1.16828,1.16786,1.16828,514
2026-01-07 07:55:00+00:00,1.1683,1.1686,1.16824,1.16828,550
2026-01-07 08:00:00+00:00,1.16826,1.16842,1.16784,1.1679,840
2026-01-07 08:05:00+00:00,1.16792,1.16794,1.16768,1.16774,696
2026-01-07 08:10:00+00:00,1.16775,1.16782,1.16762,1.16766,474
2026-01-07 08:15:00+00:00,1.16766,1.16803,1.16756,1.16788,541
2026-01-07 08:20:00+00:00,1.16788,1.16792,1.1676,1.1676,470
2026-01-07 08:25:00+00:00,1.16761,1.16764,1.16729,1.16753,633
2026-01-07 08:30:00+00:00,1.16754,1.16796,1.16752,1.16788,559
2026-01-07 08:35:00+00:00,1.16788,1.16836,1.16788,1.16828,476
2026-01-07 08:40:00+00:00,1.1683,1.16842,1.16812,1.16815,485
2026-01-07 08:45:00+00:00,1.16816,1.1686,1.1681,1.16855,560
2026-01-07 08:50:00+00:00,1.16855,1.16874,1.16838,1.16841,334
2026-01-07 08:55:00+00:00,1.16842,1.16859,1.16832,1.16859,439
2026-01-07 09:00:00+00:00,1.16858,1.1687,1.16844,1.16866,456
2026-01-07 09:05:00+00:00,1.16865,1.16866,1.16822,1.1686,489
2026-01-07 09:10:00+00:00,1.1686,1.16864,1.16824,1.16837,556
2026-01-07 09:15:00+00:00,1.16836,1.16842,1.16818,1.16822,482
2026-01-07 09:20:00+00:00,1.16822,1.16839,1.16814,1.16834,474
2026-01-07 09:25:00+00:00,1.16834,1.16844,1.16816,1.16844,258
2026-01-07 09:30:00+00:00,1.16848,1.16854,1.16813,1.16828,295
2026-01-07 09:35:00+00:00,1.16826,1.16845,1.16822,1.16844,345
2026-01-07 09:40:00+00:00,1.16846,1.16869,1.1684,1.16856,349
2026-01-07 09:45:00+00:00,1.16857,1.16868,1.16834,1.16862,464
2026-01-07 09:50:00+00:00,1.16862,1.16864,1.16831,1.16848,465
2026-01-07 09:55:00+00:00,1.16846,1.16853,1.16829,1.16846,364
2026-01-07 10:00:00+00:00,1.16846,1.16894,1.16834,1.16858,664
2026-01-07 10:05:00+00:00,1.16859,1.16894,1.1685,1.16882,314
2026-01-07 10:10:00+00:00,1.16883,1.16893,1.16867,1.16885,428
2026-01-07 10:15:00+00:00,1.16884,1.16902,1.16872,1.16898,452
2026-01-07 10:20:00+00:00,1.16898,1.16924,1.16898,1.16904,516
2026-01-07 10:25:00+00:00,1.16904,1.16929,1.16904,1.1692,387
2026-01-07 10:30:00+00:00,1.16919,1.16928,1.16907,1.1692,265
2026-01-07 10:35:00+00:00,1.16922,1.16938,1.16916,1.16928,400
2026-01-07 10:40:00+00:00,1.16928,1.16938,1.16908,1.16914,353
2026-01-07 10:45:00+00:00,1.16914,1.16934,1.16906,1.16908,419
2026-01-07 10:50:00+00:00,1.16909,1.16924,1.16887,1.16888,483
2026-01-07 10:55:00+00:00,1.16887,1.16893,1.16873,1.16886,435
2026-01-07 11:00:00+00:00,1.16886,1.16918,1.16872,1.16889,437
2026-01-07 11:05:00+00:00,1.16888,1.1689,1.16851,1.16854,283
2026-01-07 11:10:00+00:00,1.16854,1.16888,1.16853,1.16883,337
2026-01-07 11:15:00+00:00,1.16884,1.16924,1.16882,1.16924,298
2026-01-07 11:20:00+00:00,1.16924,1.16926,1.1691,1.16918,384
2026-01-07 11:25:00+00:00,1.16917,1.16918,1.16884,1.16899,275
2026-01-07 11:30:00+00:00,1.169,1.16914,1.16889,1.16889,411
2026-01-07 11:35:00+00:00,1.16888,1.16896,1.16857,1.16859,380
2026-01-07 11:40:00+00:00,1.16858,1.16867,1.1685,1.16862,432
2026-01-07 11:45:00+00:00,1.16862,1.16888,1.16856,1.16886,453
2026-01-07 11:50:00+00:00,1.16885,1.16897,1.1687,1.16872,413
2026-01-07 11:55:00+00:00,1.16872,1.16893,1.16872,1.16892,386
2026-01-07 12:00:00+00:00,1.16893,1.16913,1.16875,1.16876,356
2026-01-07 12:05:00+00:00,1.16875,1.16878,1.16824,1.16827,500
2026-01-07 12:10:00+00:00,1.16828,1.16844,1.16811,1.16832,550
2026-01-07 12:15:00+00:00,1.16831,1.16841,1.16818,1.16831,436
2026-01-07 12:20:00+00:00,1.16832,1.16864,1.1683,1.16843,322
2026-01-07 12:25:00+00:00,1.16842,1.16862,1.16831,1.16852,539
2026-01-07 12:30:00+00:00,1.16852,1.16868,1.1685,1.16856,389
2026-01-07 12:35:00+00:00,1.16856,1.16876,1.16848,1.16856,322
2026-01-07 12:40:00+00:00,1.16854,1.16854,1.1683,1.16838,292
2026-01-07 12:45:00+00:00,1.16838,1.16858,1.16838,1.16852,308
2026-01-07 12:50:00+00:00,1.16855,1.16871,1.16847,1.16858,361
2026-01-07 12:55:00+00:00,1.16856,1.1688,1.16846,1.16878,372
2026-01-07 13:00:00+00:00,1.16878,1.16883,1.16854,1.16876,580
2026-01-07 13:05:00+00:00,1.16877,1.1688,1.16838,1.16844,511
